,economy,year,LandArea(count),EnergieNatualGaz(%total),RenewableConso(%totalconso),FossilfuelConso(%totalconso),PrimaryEnergy(%total),ConsoElec,PrimaryEnergy(kgoil),CO2Emission(kt),AgricultureMethane(ktco2),AgricultureMethane(٪total),EnergieMethane(ktco2),EnergieMethane,GlobalMethane(ktco2),GlobalMethane(pct_change),Population_density,AirTransport,GDP($),Population,meth_valuebylandaera,Emissions intensity,Per capita emissions,Per capita density emissions
165,AGO,2001,1246700.0,0.0,72.34,26.6792999769536,53.7730213771596,82.6368863790624,443.087769758524,15960.0,14680.0,60.5610561056106,11770.0,36.7574257425743,27090.0001525879,-29.7396673981248,13.5891449426486,4354.0,8936063723.20121,16941587.0,0.021729365647379404,3.031536142949898e-06,0.0015990237604415632,1993.5029221424957
166,AGO,2002,1246700.0,0.0,70.42,28.1478041542876,52.654239933256,86.0349418327863,448.345608584175,15689.9995803833,15700.0,59.8779557589626,12190.0,37.4141876430206,28610.0006103516,-28.842422154114,14.0500032084704,4343.0,15285594828.418,17516139.0,0.02294858475202663,1.8716969101628756e-06,0.0016333508549088128,2036.2985108148114
167,AGO,2003,1246700.0,0.0,65.14,31.7214241193656,49.9838336675555,95.8379620071173,467.570188203246,16760.0002288818,17810.0,60.8265027322404,12150.0,36.5437158469945,30729.9995422363,-29.3184744563936,14.537853533328,4633.0,17812704825.1957,18124342.0,0.024649073187002726,1.725173119063274e-06,0.0016955098034585918,2113.792071971824
168,AGO,2004,1246700.0,0.0,61.92,31.5616371865686,49.7525098541301,87.4747784163176,464.486438612497,17450.0007629395,17830.0,58.9226701916722,12950.0,38.3013879709187,31620.0008392334,-28.3246586024918,15.0566495548247,4849.0,23552047248.4301,18771125.0,0.02536295888283741,1.342558483587497e-06,0.0016845021723116435,2100.068858220931
169,AGO,2005,1246700.0,0.0,68.38,27.0837714677975,52.6887768108622,109.197700740616,433.185633674926,15810.0004196167,17720.0,56.9591771134683,14470.0,40.1157184185149,33099.9984741211,-25.8328648374168,15.6019563648031,4948.0,36970918699.2523,19450959.0,0.026550091019588596,8.952982408519516e-07,0.0017017155027739814,2121.52871730832
170,AGO,2006,1246700.0,0.0,62.13,31.6746743551437,49.1068083975425,144.626070188282,458.511115277294,16559.9994659424,16430.0,52.6940346375882,15220.0,44.3232841565106,32590.0001525879,-24.7216227489527,16.172567578407,4965.0,52381006892.038,20162340.0,0.026141012394792575,6.221720827123244e-07,0.0016163798523677264,2015.1407619468434
171,AGO,2007,1246700.0,0.0,58.49,34.7424758172093,47.0465791388203,133.239698887845,471.596701317916,16969.9993133545,17490.0,52.0380839036001,16870.0,45.0758702767034,35330.0018310547,-24.9605556663826,16.7720253469159,5277.0,65266452081.386,20909684.0,0.028338815938922516,5.413194789108327e-07,0.0016896478125185777,2106.4839278669056
172,AGO,2008,1246700.0,0.0,54.88,37.9607595728901,44.3839712761767,172.417592458473,492.071879511267,19280.0006866455,16670.0,48.7997658079625,18730.0,48.2728337236534,36400.0015258789,-21.5982662628534,17.3991513595893,3361.0,88538610805.3214,21691522.0,0.02919708151590511,4.1112008867990016e-07,0.0016780750343788186,2092.056145360075
173,AGO,2009,1246700.0,0.0,52.41,41.7993312438043,41.696725522281,189.313209352508,515.36835836524,21149.9996185303,16730.0,,17760.0,,35529.9987792969,-18.4005549409695,18.0538012352611,3236.0,70307166934.3311,22507674.0,0.028499237009141653,5.05353868297423e-07,0.0015785726583429677,1968.0065331561766
174,AGO,2010,1246700.0,0.0,52.51,42.9925150346511,40.5679040247869,206.38425864202,520.785338756734,22799.9992370605,17500.0,,18330.0,,36900.0015258789,-15.659853829274,18.7408237747654,17060.0,81699526880.8079,23364185.0,0.02959814031112449,4.5165502096129155e-07,0.0015793404103707832,1968.9636896092536
175,AGO,2011,1246700.0,0.0,51.06,43.8497838995534,39.8485014052602,206.685232612193,520.953673858865,23870.0008392334,18020.0,,17510.0,,36639.9993896484,-14.8164523675668,19.4586596615064,12282.0,109436566876.419,24259111.0,0.02938958802410235,3.3480581889071903e-07,0.001510360350370976,1882.966248807494
176,AGO,2012,1246700.0,0.0,49.47,48.0100597690859,37.0352955733151,218.55392179827,550.601366698465,23870.0008392334,17170.0,,17450.0,,35770.0004577637,-13.9730509058595,20.2039720863079,13072.0,124998210652.243,25188292.0,0.0286917465771747,2.8616410003883393e-07,0.0014201042475513505,1770.4439654222645
177,AGO,2013,1246700.0,0.0,47.95,46.5085539184957,37.7135905127166,278.808254957872,531.08226327439,26959.9990844727,17640.0,,16940.0,,35759.9983215332,,20.9729702414374,14496.0,133401582620.494,26147002.0,0.028683723687762255,2.6806277421209185e-07,0.0013676519518961755,1705.0516884289614
178,AGO,2014,1246700.0,0.0,48.23,48.3055930097329,36.376106609643,310.081668478241,540.864115629351,29629.9991607666,17060.0,,16620.0,,34900.0015258789,,21.7601163070506,13716.0,137244439121.374,27128337.0,0.027993905130246972,2.5429082408952546e-07,0.001286477734550367,1603.8517916639437
179,AGO,2015,1246700.0,0.0,47.84,,,,,31649.9996185303,17710.0,,18130.0,,37110.0006103516,,22.5617397930537,13116.0,87219300384.5072,28127721.0,0.029766584270756076,4.254792281840346e-07,0.0013193390467130842,1644.8199895371993
180,AGO,2016,1246700.0,,49.03,,,,,29760.0002288818,17700.0,,18420.0,,37430.0003051758,,23.385534611374,15482.0,49840491178.1518,29154746.0,0.030023261654909605,7.509958152576095e-07,0.0012838390121860709,1600.5620964923767
181,AGO,2017,1246700.0,,56.25,,,,,24250.0,18000.0,,18270.0,,37619.9989318848,,24.2308719018208,13494.0,68972769395.6274,30208628.0,0.0301756628955521,5.454326288697603e-07,0.0012453395411365523,1552.5648059349398
182,AGO,2018,1246700.0,,57.36,,,,,23959.9990844727,16220.0,,16380.0,,34000.0,,25.085050934467,13978.0,77792944471.9494,31273533.0,0.027271998074917782,4.370576307503019e-07,0.001087181291605269,1355.3889162442883
183,AGO,2019,1246700.0,,54.69,,,,,25209.9990844727,18050.0,,15600.0,,35090.0001525879,,25.9513820486083,13647.0,69309110145.7687,32353588.0,0.028146306370889468,5.062826528689768e-07,0.0010845783210377748,1352.1437928377952
184,AGO,2020,1246700.0,,,,,,,,,,,,,,26.8135766423358,3792.0,53619073505.1377,33428486.0,,,,
185,AGO,2021,,,,,,,,,,,,,,,,,67404287260.3199,34503774.0,,,,
186,ALB,1960,,,,,,,,,,,,,,,,,,1608800.0,,,,
187,ALB,1961,27400.0,,,,,,,,,,,,,,60.5766423357664,,,1659800.0,,,,
188,ALB,1962,27400.0,,,,,,,,,,,,,,62.456897810219,,,1711319.0,,,,
189,ALB,1963,27400.0,,,,,,,,,,,,,,64.3292335766423,,,1762621.0,,,,
190,ALB,1964,27400.0,,,,,,,,,,,,,,66.2093065693431,,,1814135.0,,,,
191,ALB,1965,27400.0,,,,,,,,,,,,,,68.0580656934307,,,1864791.0,,,,
192,ALB,1966,27400.0,,,,,,,,,,,,,,69.8749270072993,,,1914573.0,,,,
193,ALB,1967,27400.0,,,,,,,,,,,,,,71.7371532846715,,,1965598.0,,,,
194,ALB,1968,27400.0,,,,,,,,,,,,,,73.8055474452555,,,2022272.0,,,,
195,ALB,1969,27400.0,,,,,,,,,,,,,,75.9742700729927,,,2081695.0,,,,
196,ALB,1970,27400.0,,,,,,,,,55.974638084853,,37.6249021835262,,,77.9371897810219,,,2135479.0,,,,
197,ALB,1971,27400.0,0.0,,74.6607032875427,21.8348509562713,532.02843152625,785.161525934329,,,55.2165509480681,,38.628064929521,,,79.8486496350365,,,2187853.0,,,,
198,ALB,1972,27400.0,0.0,,77.1741106583994,19.3179143535364,568.403201603477,865.59248120703,,,53.5566523004922,,40.2007563870696,,,81.8659124087591,,,2243126.0,,,,
199,ALB,1973,27400.0,0.0,,74.3666339192289,21.4114012459249,593.446745665183,762.725361728214,,,53.5594659657592,,39.8138178048462,,,83.8230656934307,,,2296752.0,,,,
200,ALB,1974,27400.0,0.0,,75.3974630495873,20.5424414245523,591.032643383924,776.934748974948,,,54.3029938084309,,38.9536886746232,,,85.7709489051095,,,2350124.0,,,,
201,ALB,1975,27400.0,0.0,,75.7464247641652,18.8609027093348,739.345093272667,826.952081040206,,,53.7092694980571,,39.7126653645099,,,87.7675547445255,,,2404831.0,,,,
202,ALB,1976,27400.0,0.0,,76.1939197382069,17.1236997998568,908.67454726938,890.953359858712,,,54.6671848577718,,39.1269910364225,,,89.7272262773723,,,2458526.0,,,,
203,ALB,1977,27400.0,0.0,,75.8818779112211,16.1545932419832,1067.81415577833,923.728867504315,,,54.9900653402907,,38.3639873481563,,,91.7352554744526,,,2513546.0,,,,
204,ALB,1978,27400.0,0.0,,78.0247036369265,14.4594648252083,1098.48316581368,1010.81922139014,,,55.2737451205443,,38.0769725105135,,,93.6593430656934,,,2566266.0,,,,
205,ALB,1979,27400.0,0.0,,75.0118130475276,16.5795072246344,1065.76739836628,864.199459705589,,,55.7804271175959,,37.8123554689804,,,95.5413138686131,,,2617832.0,,,,
206,ALB,1980,27400.0,0.0,,80.9287927914084,12.211494040319,1142.96535512577,1149.53609603604,,,56.4110760780986,,37.0659743735705,,,97.5181386861314,,,2671997.0,,,,
207,ALB,1981,27400.0,0.0,,78.0379104914866,13.9094012308023,1123.96810630449,989.200148492914,,,57.2573515298285,,35.6329348352972,,,99.491094890511,,,2726056.0,,,,
208,ALB,1982,27400.0,0.0,,77.836534442498,13.9357573708488,1096.87322889453,966.683283781289,,,57.4975967615997,,35.9541361113383,,,101.61598540146,,,2784278.0,,,,
209,ALB,1983,27400.0,0.0,,78.8759441227688,13.1871489259071,1070.69016441863,1000.12201296783,,,57.0322524360439,,35.9329063820297,,,103.794160583942,,,2843960.0,,,,
210,ALB,1984,27400.0,0.0,,81.0974774748578,12.682550271803,1018.1002875264,1018.26314225619,,,56.4437847853751,,36.8596093044306,,,106.001058394161,,1857338011.85488,2904429.0,,,,
211,ALB,1985,27400.0,0.0,,81.4337623759461,13.8031727760097,796.353973775973,916.555190602146,,,55.1421557181604,,37.6188106382599,,,108.20299270073,,1897050133.42015,2964762.0,,,,
212,ALB,1986,27400.0,0.0,,77.0583127402526,12.8735241625481,1420.61479470727,963.927169506077,,,56.2487763716682,,36.7060087849672,,,110.315145985401,,2097326250.0,3022635.0,,,,
213,ALB,1987,27400.0,0.0,,78.6375113710156,13.194353081554,1161.95167669011,921.893044018284,,,58.3461028336507,,34.6758242575843,,,112.540328467153,,2080796250.0,3083605.0,,,,
214,ALB,1988,27400.0,0.0,,80.3814035334453,12.8660834189453,1005.93953033667,927.744518727469,,,59.1975706051979,,33.7767798942583,,,114.683795620438,,2051236250.0,3142336.0,,,,
215,ALB,1989,27400.0,0.0,,79.6938123131685,12.9622794740207,1021.39350044285,896.437762376845,,,60.1593707949771,,32.2399144551704,,,117.808138686131,,2253090000.0,3227943.0,,,,
216,ALB,1990,27400.0,0.0,25.5180876255371,76.5939750800565,13.5794723059983,552.252184819181,813.255695500012,5980.0,2200.0,60.1092896174863,480.0,16.3934426229508,3539.99996185303,,119.946788321168,,2028553750.0,3286542.0,0.12919707889974563,1.7450856117827936e-06,0.0010771199521725358,29.51308668952745
217,ALB,1991,27400.0,0.0,32.9981742379589,69.8249960719512,19.397186127521,418.45358899715,572.781843950789,4060.0,2230.0,61.9444444444444,400.0,14.1666666666667,3500.0,-5.86856487734399,119.225912408759,,1099559027.77778,3266790.0,0.12773722627737227,3.1830942328521786e-06,0.0010713881210607354,29.35603451706418
218,ALB,1992,27400.0,0.0,46.8133288085849,56.079290645733,26.7231534840777,453.64407387777,418.286629757142,2220.0,2220.0,63.4285714285714,330.0,12.0,3410.00008583069,-10.9145805195213,118.505072992701,,652174990.837304,3247039.0,0.12445255787703248,5.2286581573033235e-06,0.0010501875973250366,28.77514016670594
219,ALB,1993,27400.0,0.0,51.152042295146,53.4789779579446,26.0302134326171,536.363825095196,412.378880465233,2060.0,2360.0,66.2921348314607,260.0,9.26966292134832,3490.00000953674,-7.95301064798819,117.784197080292,,1185315468.46295,3227287.0,0.12737226312177882,2.9443638443885106e-06,0.0010814036711134585,29.630460588508754
220,ALB,1994,27400.0,0.0,51.4595442246242,54.8469148031933,23.3632888040398,596.407959255952,441.249295409311,2070.0,3020.0,73.1234866828087,190.0,5.81113801452785,4079.99992370605,9.30521091811414,117.063357664234,600.0,1880951520.3972,3207536.0,0.14890510670460036,2.169114875881797e-06,0.0012720044057825228,34.852920718441
221,ALB,1995,27400.0,0.0,50.6097095765374,49.5416411855723,23.7413843812739,663.783995402449,417.034843013203,1930.0,3090.0,75.0,120.0,3.88349514563107,4079.99992370605,8.70724314476867,116.342481751825,600.0,2392764853.42107,3187784.0,0.14890510670460036,1.7051403600619783e-06,0.0012798859407369039,35.06887477619111
222,ALB,1996,27400.0,0.0,51.63636055808,45.453763744009,21.2324499577107,904.346640328557,447.848870261137,1940.0,2910.0,73.6708860759494,110.0,4.05063291139241,3910.00008583069,2.80530514809811,115.621642335766,1400.0,3199641335.93751,3168033.0,0.14270073305951422,1.2220119930051602e-06,0.001234204342514958,33.81719898490997
223,ALB,1997,27400.0,0.0,55.953349416169,41.4493402366839,23.7475976884952,694.664802792381,384.594958328053,1470.0,2710.0,72.2666666666667,110.0,4.26666666666667,3700.00004768372,-3.47473065929579,114.900766423358,1900.0,2258513974.0968,3148281.0,0.13503649809064672,1.638245364040036e-06,0.0011752445374741708,32.201700326792185
224,ALB,1998,27400.0,0.0,49.9833654433978,45.2948182996352,20.5599712335848,734.849913537668,426.682819087559,1790.0,2570.0,70.9944751381215,100.0,4.14364640883978,3559.99994277954,-6.88938970380376,114.179927007299,1100.0,2545964540.88383,3128530.0,0.12992700521093212,1.3982912509628622e-06,0.001137914593364788,31.178859858195263
225,ALB,1999,27400.0,0.0,42.7183134087746,58.2387938547152,14.6234955145272,1414.70378393053,576.183632282524,2970.0,2640.0,71.5447154471545,80.0,4.0650406504065,3609.99989509583,-7.46340735622075,113.459051094891,2700.0,3212121650.97755,3108778.0,0.1317518209888989,1.1238677383209298e-06,0.0011612279471534571,31.81764575200459
226,ALB,2000,27400.0,0.0,41.36,58.7150980055366,14.3839604185674,1449.64741324695,580.494764208924,3170.0,2680.0,71.4666666666667,70.0,4.0,3670.00007629395,2.42799258724127,112.738211678832,3885.0,3480355258.04122,3089027.0,0.13394160862386678,1.0544900747745689e-06,0.001188076399556867,32.55329334785819
227,ALB,2001,27400.0,0.0,39.04,60.9558278415635,14.0047654610761,1351.23079642883,597.265252650749,3230.0,2620.0,71.0027100271003,70.0,4.3360433604336,3609.99989509583,-7.92042277852812,111.685145985401,3974.0,3922100793.5403,3060173.0,0.1317518209888989,9.204250694019645e-07,0.001179671833943973,32.323008250065
228,ALB,2002,27400.0,0.0,35.82,63.233130384996,12.7107134575057,1578.16591882688,660.04798411018,3759.99999046326,2550.0,70.0549450549451,90.0,4.67032967032967,3559.99994277954,-8.3919653233659,111.350729927007,3762.0,4348068242.19512,3051010.0,0.12992700521093212,8.187543857366591e-07,0.0011668267041994422,31.971051695064805
229,ALB,2003,27400.0,0.0,33.67,64.5283712223687,10.0456150520028,1469.26453867857,648.168387059418,4070.00017166138,2580.0,70.1086956521739,70.0,4.6195652173913,3569.9999332428,-2.896394132613,110.934890510949,3800.0,5611496257.14231,3039616.0,0.13029196836652554,6.361939435848159e-07,0.0011744904399907095,32.18103805574541
230,ALB,2004,27400.0,0.0,35.84,65.5782732614305,10.7583134920268,1797.52548696885,715.414483080102,4250.0,2490.0,69.3593314763231,90.0,5.01392757660167,3500.0,-3.02085623645444,110.472226277372,4104.0,7184685781.51876,3026939.0,0.12773722627737227,4.87147261053933e-07,0.0011562836251407776,31.68217132885738
231,ALB,2005,27400.0,0.0,36.77,66.4866805505628,10.613104915093,1722.07284972507,719.584378082987,4030.00020980835,2470.0,68.9944134078212,90.0,5.3072625698324,3490.00000953674,-2.74484090837704,109.908284671533,4309.0,8052073539.38058,3011487.0,0.12737226312177882,4.334287301858416e-07,0.0011588959240191772,31.753748318125414
232,ALB,2006,27400.0,0.0,31.62,64.4559899021893,10.8725435042618,1218.36014605619,706.859407721917,4010.00022888184,2420.0,68.5552407932011,90.0,5.09915014164306,3440.00005722046,-2.42171058830919,109.21704379562,4481.0,8896072918.9814,2992547.0,0.1255474473438124,3.86687484303393e-07,0.0011495224827614938,31.496916027665055
233,ALB,2007,27400.0,0.0,32.0,65.1223924710814,10.6450026520391,1213.12436932179,679.861765101008,4139.9998664856,2300.0,67.6470588235294,80.0,5.29411764705882,3299.99995231628,-1.61839997487201,108.394781021898,4930.0,10677324144.4289,2970017.0,0.12043795446409782,3.0906619558216925e-07,0.0011111047351972329,30.444269744404128
234,ALB,2008,27400.0,0.0,35.79,63.8471757910902,10.2653762962461,1617.7441562046,710.748498463347,4079.99992370605,2140.0,66.2538699690403,80.0,5.26315789473684,3130.00011444092,-1.19083142255866,107.566204379562,5058.0,12881353507.8539,2947314.0,0.11423358081901167,2.429868967211035e-07,0.0010619839333172237,29.098359772891943
235,ALB,2009,27400.0,0.0,37.09,63.4217264005157,9.79317318999137,1835.68407241763,732.316681804627,4219.99979019165,2030.0,,80.0,,3019.99998092651,-2.81747652102901,106.843759124088,5140.0,12044208085.864,2927519.0,0.11021897740607701,2.507429263424145e-07,0.0010315902239836907,28.265572137153015
236,ALB,2010,27400.0,0.0,36.99,63.2390037485134,9.64962086437085,1943.34335385842,729.154372728518,4449.99980926514,2040.0,,70.0,,3029.99997138977,1.78290982190532,106.314635036496,9412.0,11926922828.9911,2913021.0,0.11058394056167044,2.5404708446881753e-07,0.0010401572701981105,28.500309203428323
237,ALB,2011,27400.0,0.0,35.84,61.5027652749324,9.35801794740151,2205.70392004668,764.968616564465,4849.99990463257,2030.0,,70.0,,3019.99998092651,2.80073892012438,106.02901459854,10373.2109418273,12890764531.3284,2905195.0,0.11021897740607701,2.3427625053479257e-07,0.0010395171342806628,28.482769479290198
238,ALB,2012,27400.0,0.0,39.91,57.7540817221547,10.3482651897703,2118.32777605579,687.896259861998,4360.0001335144,2070.0,,70.0,,3059.99994277954,3.81856801834344,105.854051094891,10309.1791376912,12319830437.3467,2900401.0,0.11167883002845037,2.4838003723682473e-07,0.0010550265093618228,28.90772635651381
239,ALB,2013,27400.0,0.0,41.14,56.3953388128232,8.68356032352784,2533.25282927106,801.329975005976,4440.00005722046,2070.0,,70.0,,3059.99994277954,,105.660291970803,11196.0,12776220507.0162,2895092.0,0.11167883002845037,2.395074459695736e-07,0.0010569612097921378,28.960737148304556
240,ALB,2014,27400.0,0.0,38.56,61.4218013942638,9.36138129984292,2309.36650255581,808.455839595944,4820.00017166138,2100.0,,70.0,,3089.99991416931,,105.441751824818,1992.0,13228147516.1168,2889104.0,0.1127737194952303,2.3359279221860367e-07,0.0010695357156299359,29.30527860826011
241,ALB,2015,27400.0,0.0,38.47,,,,,4619.99988555908,2110.0,,70.0,,3109.99989509583,,105.135145985401,,11386850129.8411,2880703.0,0.11350364580641716,2.731220539159963e-07,0.0010795975479234862,29.58097281310365
242,ALB,2016,27400.0,,39.43,,,,,4480.00001907349,2100.0,,60.0,,3089.99991416931,,104.967189781022,306.0,11861199830.8396,2876101.0,0.1127737194952303,2.605132666372575e-07,0.0010743711414061294,29.437769274527916
243,ALB,2017,27400.0,,37.07,,,,,5139.9998664856,2050.0,,60.0,,3049.99995231628,,104.870693430657,1904.0,13019689336.6919,2873457.0,0.11131386687285694,2.3426057822445996e-07,0.001061439218445336,29.08343458540219
244,ALB,2018,27400.0,,38.11,,,,,5110.0001335144,2010.0,,60.0,,3009.99999046326,,104.612262773723,2935.0,15156432309.8977,2866376.0,0.10985401425048394,1.9859554866996112e-07,0.0010501064725853342,28.772917348838053
245,ALB,2019,27400.0,,40.2,,,,,4829.99992370605,1850.0,,60.0,,2849.99990463257,,104.167554744526,2558.0,15401830754.0773,2854191.0,0.10401459505958285,1.8504293094365387e-07,0.0009985315995434678,27.3597658274909
246,ALB,2020,27400.0,,,,,,,,,,,,,,103.571131386861,1274.0,15131866270.5936,2837849.0,,,,
247,ALB,2021,,,,,,,,,,,,,,,,,18255787479.1846,2811666.0,,,,
248,AND,1960,,,,,,,,,,,,,,,,,,9443.0,,,,
249,AND,1961,470.0,,,,,,,,,,,,,,21.736170212766,,,10216.0,,,,
250,AND,1962,470.0,,,,,,,,,,,,,,23.4340425531915,,,11014.0,,,,
251,AND,1963,470.0,,,,,,,,,,,,,,25.1893617021277,,,11839.0,,,,
252,AND,1964,470.0,,,,,,,,,,,,,,27.0,,,12690.0,,,,
253,AND,1965,470.0,,,,,,,,,,,,,,28.8574468085106,,,13563.0,,,,
254,AND,1966,470.0,,,,,,,,,,,,,,30.9489361702128,,,14546.0,,,,
255,AND,1967,470.0,,,,,,,,,,,,,,33.5,,,15745.0,,,,
256,AND,1968,470.0,,,,,,,,,,,,,,36.3382978723404,,,17079.0,,,,
257,AND,1969,470.0,,,,,,,,,,,,,,39.2531914893617,,,18449.0,,,,
258,AND,1970,470.0,,,,,,,,,,,,,,42.2553191489362,,78619206.0850963,19860.0,,,,
259,AND,1971,470.0,,,,,,,,,,,,,,45.3659574468085,,89409820.3592814,21322.0,,,,
260,AND,1972,470.0,,,,,,,,,,,,,,48.5787234042553,,113408231.944085,22832.0,,,,
261,AND,1973,470.0,,,,,,,,,,,,,,51.9,,150820102.798401,24393.0,,,,
262,AND,1974,470.0,,,,,,,,,,,,,,55.3255319148936,,186558696.279204,26003.0,,,,
263,AND,1975,470.0,,,,,,,,,,,,,,58.8085106382979,,220127246.376812,27640.0,,,,
264,AND,1976,470.0,,,,,,,,,,,,,,62.3276595744681,,227281024.620741,29294.0,,,,
265,AND,1977,470.0,,,,,,,,,,,,,,65.8489361702128,,254020153.340635,30949.0,,,,
266,AND,1978,470.0,,,,,,,,,,,,,,69.3063829787234,,308008897.569444,32574.0,,,,
267,AND,1979,470.0,,,,,,,,,,,,,,72.6425531914894,,411578334.159643,34142.0,,,,
268,AND,1980,470.0,,,,,,,,,,,,,,75.768085106383,,446416105.825017,35611.0,,,,
269,AND,1981,470.0,,,,,,,,,,,,,,78.6957446808511,,388958731.302938,36987.0,,,,
270,AND,1982,470.0,,,,,,,,,,,,,,82.1234042553191,,375895956.383462,38598.0,,,,
271,AND,1983,470.0,,,,,,,,,,,,,,86.0255319148936,,327861832.946636,40432.0,,,,
272,AND,1984,470.0,,,,,,,,,,,,,,89.7468085106383,,330070689.298282,42181.0,,,,
273,AND,1985,470.0,,,,,,,,,,,,,,93.2106382978723,,346737964.774951,43809.0,,,,
274,AND,1986,470.0,,,,,,,,,,,,,,97.031914893617,,482000594.03588,45605.0,,,,
275,AND,1987,470.0,,,,,,,,,,,,,,101.351063829787,,611316399.407088,47635.0,,,,
276,AND,1988,470.0,,,,,,,,,,,,,,105.646808510638,,721425939.15155,49654.0,,,,
